"id","materia","topico","colegio","ano","versao","questao","alt_a","alt_b","alt_c","alt_d","alt_e","gabarito"
"892d0162-35b6-42be-8473-7d45362c981a","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"Das alternativas abaixo, assinale aquela em que a palavra destacada NÃO expressa a opinião que o enunciador tem sobre a obra “O Homem que Calculava”","“Escrito por Malba Tahan, ‘O Homem que Calculava’ conta as aventuras de Beremiz Samir, um viajante persa com **grande** aptidão para os cálculos matemáticos.”","“E este **sucesso** vai para além da língua portuguesa: o livro já foi traduzido para edições em espanhol, inglês, alemão, italiano, holandês e árabe.”","“ao inserir os cálculos de maneira leve e **prazerosa**, intrigando o leitor sobre as soluções que Beremiz realiza para as situações em que se encontra.”","“O livro infanto-juvenil é **perfeito** para quem deseja não apenas aprender os cálculos matemáticos, mas também suas aplicações práticas.”","“Unindo ciência exata com ficção, este livro é capaz de apresentar a matemática de um ponto de vista **instigante** - e até prazeroso.”","a"
"0011825c-8983-44f1-8052-1e51788a37de","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"Assinale a alternativa em que os termos em destaque expressam o sentido indicado entre parênteses:","“A realidade de Beremiz até pode, a princípio, parecer distante de nossa realidade, **mas** no decorrer do livro o leitor percebe o quão fácil é transpor as situações para o próprio cotidiano.” (oposição)","“É uma leitura recomendada **tanto** para quem ainda precisa da matemática nos estudos, **como** os vestibulandos” (intensidade)","“**Além de** todo o efeito lúdico-narrativo que aproxima o leitor da matemática, ao final do livro há um apêndice” (lugar) ","“E este sucesso vai **para além** da língua portuguesa: o livro já foi traduzido para edições em espanhol, inglês, alemão, italiano, holandês e árabe.” (finalidade) ","“O livro infanto-juvenil é perfeito para quem deseja **não** apenas aprender os cálculos matemáticos, **mas também** suas aplicações práticas.” (comparação)","a"
"3833d5ce-38f8-4605-989f-0a367ceb851c","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"De acordo com o Texto I, dos elementos abaixo apresentados, assinale aquele que NÃO se constitui motivo para indicação de leitura do livro “O Homem que Calculava”","A obra de Malba Tahan estimula o leitor a pensar na Matemática de uma forma divertida","A linguagem simples da obra facilita a leitura e conquista diferentes públicos.","A primeira edição da obra de Malba Tahan data do ano de 1938.","O livro mostra a aplicação da Matemática em situações cotidianas.","As soluções para os desafios matemáticos são explicadas para o leitor no apêndice.","c"
"b6ee52a1-fa46-4613-8d43-63fa2795e816","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"TEXTO II

**Capítulo XXX**

O leão, o tigre e o chacal abandonaram, certa vez, a furna sombria em que viviam e saíram a jornadear pelo mundo, à procura de alguma região rica em rebanhos de tenras ovelhinhas.

O temível leão, que chefiava naturalmente o grupo, sentou-se fatigado sobre as patas
traseiras e, erguendo a cabeça enorme, soltou um rugido tão forte que fez tremer as árvores mais próximas.

O tigre e o chacal entreolharam-se assustados. Aquele rugido ameaçador com que o
perigoso monarca perturbava o silêncio da mata, traduzido para uma linguagem ao alcance dos outros animais, queria dizer, laconicamente, o seguinte: Estou com fome.

– A vossa impaciência é perfeitamente justificável! – observou o chacal – Asseguro-vos,
entretanto, que conheço, um atalho misterioso. Por ele poderíamos chegar, com facilidade, a um pequeno povoado onde a caça é abundante, fácil, ao alcance das garras, e isenta de qualquer perigo!

– Vamos, chacal! – acudiu, de pronto, o leão. – Quero conhecer e admirar esse recanto adorável!

Ao cair da tarde, guiados pelo chacal, chegaram os viajantes ao alto de um monte, donde se descortinava uma pequena e verdejante planície. Ali achavam-se, descuidados, alheios ao perigo que os ameaçava, três pacíficos animais: uma ovelha, um porco e um coelho.

Ao avistar a presa fácil e certa, o leão sacudiu a juba abundante num movimento de incontida satisfação. E, com os olhos brilhantes de gula, voltou-se para o tigre e rosnou:

– Ó tigre admirável! Vejo ali três belos e saborosos petiscos: uma ovelha, um porco e um coelho! Tu, que és vivo e esperto, deves saber, com talento, dividir 3 por 3. Faze, pois, com justiça e equidade, essa operação fraternal: dividir 3 caças por 3 caçadores!

Lisonjeado com semelhante convite, o vaidoso tigre, assim respondeu:

– A ovelha, que é o maior dos três petiscos, será vossa, exclusivamente vossa! Aquele
porquinho magro, sujo e despiciendo ficará para mim. E, finalmente, aquele minúsculo e desprezível coelho tocará ao nosso companheiro chacal.

– Estúpido! Egoísta! – rugiu o pavoroso leão furioso – Quem te ensinou a fazer divisões dessa maneira, imbecil? Onde já viste uma partilha de 3 por 3 ser resolvida desse modo?

E, erguendo a pesadíssima pata, descarregou na cabeça do desprevenido tigre tão violenta pancada que o atirou morto a alguns passos de distância.

Em seguida, voltando-se para o chacal, que assistira, estarrecido, àquele trágico desfecho da divisão de 3 por 3, assim falou:

– Meu caro chacal! Sempre fiz da tua inteligência o mais elevado conceito. Encarrego-te, pois, de fazer essa divisão simples e banal. Estás vendo, amigo chacal, aqueles três apetitosos animais, a ovelha, o porco e o coelho? Pois bem: vais dividir os três por dois!

– Não passo de humilde e rude servo de Vossa Majestade – ganiu o chacal –Trata-se de uma simples divisão de 3 por 2! A divisão matematicamente certa e justa é a seguinte: a admirável ovelha, manjar digno de um soberano, cabe aos vossos reais caninos; o belo bacorinho deve caber também ao vosso real paladar; e o saltitante coelho deve ser, também, por vós saboreado a título de sobremesa.

– Ó incomparável chacal! – exclamou o leão, encantado com a partilha que acabava de
apreciar – Como são harmoniosas e sábias as tuas palavras! Quem te ensinou esse artifício maravilhoso de dividir, com tanta perfeição e acerto, 3 por 2?

– A patada com que vossa justiça puniu, há pouco, o tigre arrogante e ambicioso, ensinoume a dividir, com segurança, 3 por 2, quando, desses dois, um é leão, outro é chacal! Na matemática do mais forte, penso eu, o quociente é sempre exato, e ao mais fraco, depois da divisão, nem o resto deve caber!

E, desse dia em diante, sugerindo sempre divisões dessa ordem, inspirada na mais torpe sabujice, julgou o astucioso chacal que poderia viver tranquilo a sua vida de bajulador, a regalar-se com os sobejos que deixava o sanguinário leão.

Enganou-se.

Decorridas duas ou três semanas, o leão, irritado, faminto, desconfiou do servilismo do chacal e deu-lhe violenta patada, matando-o cruelmente.

**Quanto aos elementos essenciais da narrativa que constituem o Texto II, assinale a alternativa que contém a descrição correta.**","Por se tratar de uma narrativa poética, o narrador conta os fatos e, ao mesmo tempo, expressa sua opinião e julgamento sobre as atitudes do leão, do tigre e do chacal.","O uso predominante de formas verbais no presente no discurso do narrador torna mais dinâmico o episódio narrado, pois causa a sensação de que o leitor presencia o diálogo entre as personagens.","A descrição detalhada do espaço narrativo torna a intriga entre as personagens um dos elementos mais importantes da construção de sentido do texto.","O narrador da história da divisão de três caças para três caçadores intervém pouco na narrativa, permitindo que as falas das personagens revelem os fatos.","A ordem do leão para que o chacal faça a divisão das caças representa o clímax do enredo, isto é, o momento mais tenso e, após o qual, há o primeiro desfecho do texto lido.","e"
"a176141a-5481-4364-93d2-3e73358b1444","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"Pode-se afirmar que o narrador do Texto II está em","1ª pessoa, pois narra uma história, mas não participa dela.","3ª pessoa, uma vez que a história narrada é vivenciada pelo narrador","3ª pessoa, por ser considerado narrador-personagem.","3ª pessoa, porque se constitui como narrador-observador.","1ª pessoa, já que o narrador é o personagem principal.","d"
"5cbc73c1-6015-4234-a0a7-64e078f18197","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"Pela leitura integral do Texto II, é possível deduzir que","a divisão feita pelo tigre estava matematicamente errada.","o tigre escolheu o animal mais apetitoso para si.","o chacal esperou o momento certo para enganar o leão.","o leão queria as três caças para si mesmo.","o tigre e o chacal desconheciam as regras matemáticas de divisão.","d"
"b211616c-ab34-4cc1-b226-6b690f73c763","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"O Texto II reúne características de um gênero textual cujos personagens, em geral, são animais e cuja finalidade consiste em","transmitir um ensinamento moral.","preservar os valores e as tradições de um povo. ","explicar a origem de fenômenos naturais. ","provocar emoção no leitor. ","informar o leitor sobre um fato do cotidiano.","a"
"f7a64f2c-b7b8-47ca-84bf-f7b456f7f56a","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"Assinale a alternativa abaixo que traduz o comportamento do leão em relação ao tigre e ao chacal.","“O poder está nas aparências.” (Napoelão Bonaparte)","“A injustiça que se faz a um é uma ameaça que se faz a todos.” (Montesquieu)","“Três coisas devem ser feitas por um juiz: ouvir atentamente, considerar sobriamente e decidir imparcialmente.” (Sócrates)","“Aquele que não é capaz de governar a si mesmo, não será capaz de governar os outros.” (Mahatma Gandhi)","“Os homens prudentes sabem sempre tirar proveito dos atos a que a necessidade os constrangeu.” (Maquiavel)","b"
"656ad98c-8a7d-4195-b748-1068bbaa16e4","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"Assinale a alternativa em que a explicação a respeito da pontuação está correta. ","“– Ó tigre admirável! Vejo ali três belos e saborosos petiscos: uma ovelha, um porco e um coelho!” – os dois pontos foram utilizados para anunciar uma conclusão do leão sobre as caças.","“Ao avistar a presa fácil e certa, o leão sacudiu a juba abundante num movimento de incontida satisfação.” – a vírgula foi utilizada para isolar uma frase de valor explicativo.","“– Ó incomparável chacal! – exclamou o leão, encantado com a partilha que acabava de apreciar” – o ponto de exclamação e do travessão revela neutralidade emocional por parte do leão","“– Estúpido! Egoísta! – rugiu o pavoroso leão furioso” – o travessão realça o julgamento do leão a respeito do tigre.","“Pois bem: vais dividir os três por dois!” – o uso do ponto de exclamação enfatiza a forma enérgica com que o leão deu a ordem. ","e"
"000a6cc0-06ca-452f-8aed-cf33fb74a9ad","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"LEIA O 2º PARÁGRAFO DO TEXTO II E ANALISE AS AFIRMAÇÕES SEGUINTES PARA FAZER A QUESTÃO 31.

O tigre e o chacal entreolharam-se assustados. Aquele rugido ameaçador com que o perigoso monarca perturbava o silêncio da mata, traduzido para uma linguagem ao alcance dos outros animais, queria dizer, laconicamente, o seguinte: Estou com fome.

I. O uso do termo monarca confere ao leão uma autoridade social e não apenas instintiva.
II. O uso da linguagem figurada expressa uma crítica às relações de poder no mundo selvagem.
III. A ideia de que o rugido foi traduzido sugere que os animais podem se comunicar como humanos.

Assinale a alternativa correta a respeito das afirmações acima.","Apenas a afirmativa I está correta.","Apenas as afirmativas I e III estão corretas.","Apenas as afirmativas I e II estão corretas.","Apenas as afirmativas II e III estão corretas.","Apenas a afirmativa II está correta.","b"
"ebacbf1a-7193-400b-98e7-11e1d6c8b738","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"Releia o fragmento a seguir retirado do Texto II:

“Aquele porquinho magro, sujo e **despiciendo** ficará para mim.”

Para manter o sentido desse trecho do 10º parágrafo do Texto II, a palavra em destaque pode ser substituída por
","invejável.","suculento.","estimado. ","insignificante.","sensível.","d"
"56c8a856-c78a-445c-a50d-2ee4b5a9fbf7","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"Leia o trecho abaixo, retirado do Texto II.

– A patada com que vossa justiça puniu, há pouco, o tigre arrogante e ambicioso, ensinou-me a dividir, **com segurança**, 3 por 2, quando, desses dois, **um é leão, outro é chacal!**

As vírgulas presentes nos trechos em destaque, para além de sua função gramatical, contribuíram para","indicar a mudança de posição de dois termos do período.","marcar a alternância entre o discurso do narrador e a fala da personagem.","reforçar sequências de ironia da fala do chacal.","criar duplo sentido na fala do chacal.","enumerar os animais submetidos à divisão de 3 por 2.","c"
"7606ee5f-701b-46f0-9b92-22bed5517271","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"**TEXTO III**
**Capítulo III**

Poucas horas havia que viajávamos, quando eu e meu companheiro Beremiz encontramos três homens que discutiam acaloradamente ao pé de um lote de camelos. Por entre pragas e impropérios gritavam possessos, furiosos. O inteligente Beremiz procurou informar-se do que se tratava.

– Somos irmãos – esclareceu o mais velho – e recebemos como herança esses 35 camelos.

Segundo a vontade expressa de meu pai, devo receber a metade, o meu irmão Hamed Namir uma terça parte, e, ao Harim, o mais moço, deve tocar apenas a nona parte. Não sabemos, porém, como dividir dessa forma 35 camelos, e, a cada partilha proposta segue-se a recusa dos outros dois, pois a metade de 35 é 17 e meio. Como fazer a partilha se a terça e a nona parte de 35 também não são exatas?

– É muito simples – atalhou o Homem que Calculava. – Encarrego-me de fazer com justiça essa divisão, se permitirem que eu junte aos 35 camelos da herança este belo animal que em boa
hora aqui nos trouxe!

Tal foi o tom de segurança com que ele falou, que não tive dúvida em entregar-lhe o meu belo jamal², que imediatamente foi reunido aos 35 ali presentes, para serem repartidos pelos três herdeiros.

– Vou, meus amigos – disse ele, dirigindo-se aos três irmãos –, fazer a divisão justa e exata dos camelos que são agora em número de 36.

E, voltando-se para o mais velho dos irmãos, assim falou:

– Deverias receber meu amigo, a metade de 35, isto é, 17 e meio. Receberás a metade de 36, portanto, 18. Nada tens a reclamar, pois é claro que saíste lucrando com esta divisão.

E, dirigindo-se ao segundo herdeiro, continuou:

– E tu, Hamed Namir, deverias receber um terço de 35, isto é 11 e pouco. Vais receber um terço de 36, isto é 12. Não poderás protestar, pois tu também saíste com visível lucro na transação.

E disse, por fim, ao mais moço:

– E tu jovem Harim Namir, segundo a vontade de teu pai, deverias receber uma nona parte de 35, isto é 3 e tanto. Vais receber uma nona parte de 36, isto é, 4. O teu lucro foi igualmente notável. Só tens a agradecer-me pelo resultado!

E concluiu com a maior segurança e serenidade:

– Pela vantajosa divisão feita entre os irmãos Namir – partilha em que todos três saíram lucrando – couberam 18 camelos ao primeiro, 12 ao segundo e 4 ao terceiro, o que dá um resultado (18+12+4) de 34 camelos. Dos 36 camelos, sobram, portanto, dois.

Um pertence, como sabem, ao bagdáli, meu amigo e companheiro, outro toca por direito a mim, por ter resolvido a contento de todos o complicado problema da herança!

E continuamos nossa jornada para Bagdá.

  ![](1764362558_Captura de tela 2025-11-28 174230.png){width=300px} 

**Após a leitura completa do Texto III, assinale a alternativa correta sobre a personagem Beremiz.**","Beremiz foi abnegado com os irmãos herdeiros, ao usar sua habilidade matemática para resolver um conflito familiar.","A precipitação de Beremiz para resolver o conflito entre os irmãos pôs em risco a posse do camelo do narrador.","Beremiz, com astúcia, usou suas habilidades tanto para apaziguar o conflito dos herdeiros quanto para levar vantagem.","Beremiz lançou mão de um subterfúgio em vez de usar uma lógica matemática para resolver o problema da partilha dos bens.","Em um ato de vaidade, Beremiz intentou mostrar aos irmãos em conflito sua grande habilidade de calcular.","c"
"57d70064-5011-4584-aab2-65aee5b7cc8c","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"Assinale abaixo a alternativa que completa corretamente as lacunas, respeitando a concordância verbal, os modos e tempos verbais apropriados à relação de causa e consequência hipotética.

Se Beremiz não _________ tanta habilidade com os números, dificilmente o problema dos irmãos _________ resolvido.
","tivesse, teria sido.","tivesse, foram.","teve, seria.","tivesse, era sido.","tivesse, seriam.","a"
"94888e8f-e47a-4edf-bbf2-3ca7d3f402a2","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"CONSIDERE O SEGUINTE PARÁGRAFO DO TEXTO III PARA RESPONDER ÀS QUESTÕES 36 E 37.

**Tal** foi o tom de segurança com que ele falou, **que** não tive dúvida em entregar-lhe o meu belo jamal, que imediatamente foi reunido aos 35 ali presentes, para serem repartidos pelos três herdeiros.

Quanto à tonicidade, as palavras **dúvida, jamal, presentes e herdeiros** classificam-se, respectivamente, como","oxítona, proparoxítona, paroxítona e proparoxítona.","proparoxítona, oxítona, paroxítona e oxítona.","proparoxítona, paroxítona, oxítona e paroxítona.","proparoxítona, oxítona, paroxítona e paroxítona.","paroxítona, oxítona, paroxítona e oxítona.","d"
"c53d1f0c-79b1-4e91-9f46-f9917b573ee4","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"Assinale a alternativa em que a relação semântica expressa pelo elemento coesivo em destaque seja a mesma de **tal... que** no trecho acima. ","O chacal serviu humildemente o leão **tal qual** um cordeirinho amedrontado. ","Os irmãos não se entendiam, **porque** se sentiam injustiçados na partilha da herança.","O leão ficou furioso **quando** escutou a proposta de divisão do tigre.","O leão, o tigre e o chacal saíram **para** caçar alguma tenra ovelhinha.","O leão descarregou uma pancada **tão** violenta no tigre **que** o atirou longe.","e"
"a9085c0f-c35b-4840-9ef9-2e462af8f76f","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"  ![](1764363210_Captura de tela 2025-11-28 175324.png){width=300px} 
  ![](1764363250_Captura de tela 2025-11-28 175403.png){width=300px} 
  ![](1764363291_Captura de tela 2025-11-28 175443.png){width=300px} 

As três palavras iniciais do Texto IV colaboram na construção de sentido e finalidade desse texto, porque são","verbos no infinitivo, empregados para apresentar as ideias de questionar, praticar e explorar de maneira geral e impessoal.","verbos no modo imperativo, utilizados para convencer o leitor a adotar uma postura curiosa em relação à matemática.","verbos relacionais que qualificam o aluno ideal como uma pessoa questionadora, prática e exploradora.","verbos no tempo presente do indicativo, que descrevem ações que o leitor realiza no momento da leitura do texto.","verbos no modo imperativo, utilizados para instigar o leitor a valorizar o conhecimento matemático, apelando para o seu sentimento.","b"
"6554100b-eddd-4865-9821-64beb2fae257","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"“existem pessoas de humanas e de exatas”
“não sou inteligente o suficiente”
“é difícil”
“é só para quem consegue pensar rápido”

Analise como V (verdadeiro) ou F (falso) as seguintes afirmações sobre o uso das aspas nas sentenças acima, retiradas do Texto IV.

( ) O uso das aspas enfatiza as ideias que o enunciador considera verdadeiras e importantes.
( ) As aspas destacam um discurso do senso comum o qual o enunciador questiona.
( ) As aspas denotam ironia, sugerindo que o leitor deve interpretar o contrário do que está escrito.
( ) As aspas indicam que essas frases são citações de especialistas que comprovam ideia defendida.
( ) O uso desse sinal de pontuação equivale ao uso do travessão no discurso direto.

A sequência correta de preenchimento dos parênteses, de cima para baixo, é ","F - V – V - F - V
","V - V - F - F - V","F - V - F - F - V ","F - V - V - V - V","V - F - V - V - V","c"
"5bd348ce-e76c-4c5a-af48-40fe9f937b0a","Português","CMSP - 2025/2026","Colégio Militar de São Paulo",2025,NA,"O confronto entre os substantivos presentes no trecho “Profundidade é mais importante que velocidade”, no contexto do Texto IV, serve para","indicar que, para aprender matemática, é necessário equilibrar o estudo aprofundado com a agilidade de raciocínio, pois essas características são igualmente importantes","reforçar a ideia de que a velocidade de raciocínio para calcular se constitui uma consequência natural do entendimento profundo da matemática.","demonstrar que os termos substantivos confrontados são sinônimos no contexto educacional e representam a habilidade de resolver problemas complexos. ","mostrar como a obtenção de conhecimento profundo em matemática dificulta o desenvolvimento da agilidade na resolução de problemas nessa área.","desconstruir a crença de que a competência em matemática se mede pela rapidez, e valorizar, em contrapartida, o entendimento mais profundo sobre os conceitos.","e"
"d89453d5-1171-4b83-984b-2ecb23a59b68","Matemática","IV - Frações","Colégio Militar de Santa Maria",2025,NA,"Uma pizza foi dividida em pedaços iguais a $\frac18$ da pizza. Quantos pedaços equivalentes a $\frac18$ da $\frac34$ pizza, você precisa comprar para comer exatamente da pizza?","2 pedaços.","4 pedaços.","6 pedaços.","7 pedaços.","8 pedaços.","c"
"6860b59e-619d-478c-95e9-25a2ee81fa88","Matemática","VI - Medidas Geométricas","Colégio Militar de Santa Maria",2025,NA,"Um quadrilátero possui as seguintes características:

- Todos os lados têm o mesmo comprimento;
- Os ângulos internos não são retos;
- As diagonais são de comprimentos diferentes;
- As diagonais são perpendiculares.

A partir das informações dadas, é correto afirmar que o quadrilátero é um?","Quadrado.","Trapézio.","Retângulo.","Losango.","Paralelogramo.","d"
"534efb3a-010f-41d9-9c83-0a70519820d6","Matemática","II - As 4 Operações","Colégio Militar de Santa Maria",2025,NA,"Numa reserva ecológica há leões, elefantes e girafas. Se somarmos todas as patas dos leões, elefantes e girafas obtemos 1 872 patas. Sabendo que entre leões e girafas há 325 animais, quantos elefantes há nesse zoológico?","135","143","153","172","184","b"
"e06dd871-6605-45ad-a21f-221debcb880b","Matemática","VI - Medidas Geométricas","Colégio Militar de Santa Maria",2025,NA,"Considere a figura:

  ![](1764422523_Captura de tela 2025-11-29 102142.png){width=300px} 

Podemos afirmar que o seu perímetro é:","134 m.","142 m.","153 m.","188 m.","194 m.","d"
"317a0e89-0daf-499c-8aa2-e8f3f45f45b5","Matemática","VII - Tratamento da Informação","Colégio Militar de Santa Maria",2025,NA,"Durante a Feira de Ciências, ocorrido em 2025 no CMSM, os professores de cada uma das cinco disciplinas envolvidas atribuíram uma nota de 0,0 a 10,0 para cada turma. A nota final da turma corresponde à média aritmética dessas cinco notas. Uma das turmas recebeu nota final 7,6, mas alunos esperavam uma nota mais alta. Diante disso, pediram revisão das notas. Após análise, verificou-se que uma das notas havia sido digitada incorretamente. Após a correção, a média final da turma subiu para 9,0.

Com base nessas informações, conclui-se que a diferença entre a nota correta e a nota digitada incorretamente é:","5,0.","6,5.","7,0.","8,0.","9,0.","c"
"d3e8605c-75d4-4a03-b348-d0e75def50d9","Matemática","VI - Medidas Geométricas","Colégio Militar de Santa Maria",2025,NA,"Um trapézio isósceles tem base maior medindo 18 cm, base menor medindo 6 cm, e altura medindo 10 cm, como mostra a figura. Qual é a área desse trapézio?

  ![](1764422684_Captura de tela 2025-11-29 102433.png){width=300px} ","80 cm².","100 cm².","120 cm².","140 cm².","160 cm².","c"
"7d9d778e-f4ce-4826-a7c8-6d84fd443664","Matemática","V - Números Decimais","Colégio Militar de Santa Maria",2025,NA,"Um carpinteiro recebeu em uma obra, três tipos de peças de madeira com os seguintes comprimentos: 3,60 m; 5,40 m e 7,20 m. Ele precisa cortar essas peças de madeira, no maior tamanho possível, de forma que todos os pedaços tenham o mesmo tamanho. Qual deve ser a medida exata de cada peça de madeira, após estarem todas cortadas? (Desconsiderar espessura da serra)","190 cm.","1,80 m.","900 dm.","0,90 m.","1,80 dam.","b"
"0386e72c-1e5b-4227-90d0-eaae13cc8c30","Matemática","VI - Medidas Geométricas","Colégio Militar de Santa Maria",2025,NA,"Um boi adulto consome 8 kg de alfafa diariamente. Cada fardo de alfafa, no formato de um paralelepípedo reto retângulo, tem as seguintes dimensões 40 cm x 40 cm x 50 cm e massa de 18 kg.

O depósito de uma propriedade rural, no formato de paralelepípedo reto retângulo, tem as seguintes medidas internas: 3,6 metros de altura, 4,8 metros de largura e 5,5 metros de comprimento. O depósito foi preenchido totalmente com fardos de alfafa, não havendo espaço entre os fardos. Por quantos dias um agricultor tem mantimento para sustentar um rebanho de 33 bois?","46","54","81","36","42","c"
"9027b5fe-c5aa-47e8-a7c5-2a8debb7964a","Matemática","VI - Medidas Geométricas","Colégio Militar de Santa Maria",2025,NA,"Um sólido possui as seguintes características:

- Todas as faces são polígonos regulares congruentes;
- Possui 8 vértices e 12 arestas; e
- Cada vértice é ponto de encontro de 3 faces.

Com base nessas informações, esse sólido é classificado como:","Cubo.","Pirâmide de base quadrada.","Prisma de base hexagonal.","Pirâmide de base triangular.","Prisma de base pentagonal.","a"
"14cd7ca2-f9bb-48fe-a07f-84bf4aa3c86e","Matemática","VI - Medidas Geométricas","Colégio Militar de Santa Maria",2025,NA,"Observe a figura abaixo.

  ![](1764423021_Captura de tela 2025-11-29 103012.png){width=300px}

Uma das suas possíveis vistas laterais é:","  ![](1764423054_Captura de tela 2025-11-29 103045.png){width=300px} ","  ![](1764423081_Captura de tela 2025-11-29 103109.png){width=300px} ","  ![](1764423112_Captura de tela 2025-11-29 103134.png){width=300px} ","  ![](1764423484_Captura de tela 2025-11-29 103205.png){width=300px} ","  ![](1764423507_Captura de tela 2025-11-29 103818.png){width=300px} ","c"
"2fbbb7c3-3468-4bbb-8d23-f609342d5124","Matemática","VI - Medidas Geométricas","Colégio Militar de Santa Maria",2025,NA,"Observe a figura abaixo.

  ![](1764423567_Captura de tela 2025-11-29 103919.png){width=300px} 

Com base na figura acima, podemos afirmar que se trata da planificação do sólido geométrico:","Pirâmide de base heptagonal.","Pirâmide de base quadrada.","Pirâmide de base pentagonal.","Pirâmide de base triangular.","Pirâmide de base hexagonal.
","d"
"9b08be52-1f73-48a6-ac51-01b4e0e98090","Matemática","III - Múltiplos e Divisores","Colégio Militar de Santa Maria",2025,NA,"Na Biblioteca do CMSM estão à disposição dos alunos 600 livros das disciplinas de matemática, física, química e estatística. A quantidade dos livros de matemática corresponde ao triplo da soma dos demais livros; a quantidade dos livros de física corresponde ao quádruplo da soma dos livros de química e estatística; e química possui o dobro do número dos livros de estatística. Quantos dos 600 livros, são de estatística?","5","7","10","12","20","c"
"24aa0f11-c059-4679-abd5-9bd6a6d8ac4c","Matemática","II - As 4 Operações","Colégio Militar de Santa Maria",2025,NA,"Resolva a expressão numérica abaixo:

250-{48÷ [(5 + 3) x 2]} – 6 x (12-8)

O resultado obtido é:","221","223","226","230","232","b"
"3d63f7d8-b934-4ead-a63f-e765f30d20b8","Matemática","III - Múltiplos e Divisores","Colégio Militar de Santa Maria",2025,NA,"Uma escola organizará grupos de alunos para uma atividade esportiva. No total, há 36 alunos do 6º ano e 48 alunos do 7º ano. Todos os grupos deverão ter a mesma quantidade de alunos e conter apenas alunos do mesmo ano.

Qual é o maior número de alunos possível em cada grupo?","8","12","16","20","22","b"
"ef8e5b30-49df-40a6-9ca3-813b4b1dbc1f","Matemática","VII - Tratamento da Informação","Colégio Militar de Santa Maria",2025,NA,"Considere a seguinte situação: dois dados, não viciados, são laçados para cima e caem sobre uma mesa. Qual é a probabilidade da soma dos números das faces superiores dos dados ser um número ímpar maior que 5?","exatamente igual a 50%.","maior que 50%.","exatamente igual a 33%.","maior que 33%.","menor que 33%.","d"
"99fdb1d8-16ca-49bf-be8e-6977e88fa525","Matemática","VII - Tratamento da Informação","Colégio Militar de Santa Maria",2025,NA,"José tem uma coleção de carrinhos, todos idênticos. Um dia, ele decidiu numerá-los em sequência crescente, começando pelo número 1, seguido por 2, 3, 4, ..., e assim sucessivamente, até o último carrinho da coleção. Depois disso, organizou todos os carrinhos em duas filas paralelas, sempre em ordem crescente, com a mesma quantidade de carrinhos em ambas as filas. As filas foram organizadas na seguinte sequência: o primeiro carrinho da primeira fila ficou ao lado do último carrinho da segunda fila, o segundo carrinho da primeira fila ficou ao lado do penúltimo da segunda fila, e assim por diante, formando pares. Ao observar a organização final, José notou que o carrinho de número 91, da primeira fila, estava alinhado com o carrinho número 134 da segunda fila. Com base nessas informações, podemos afirmar que a quantidade de carrinhos na coleção do José é:","112","178","224","268","324","c"
"46bf7a1d-fd34-4129-bf7b-cfc720caf7ce","Matemática","II - As 4 Operações","Colégio Militar de Santa Maria",2025,NA,"Em uma brincadeira envolvendo matemática, o professor perguntou a seus alunos qual número ele estava pensando. José disse 19, João disse 25 e André disse 23. Em seguida o professor deu uma pista dizendo que: ""Um errou em 1 unidade, outro errou em 3 unidades e outro errou em 7 unidades.

Qual foi o número que o professor pensou?","16","18","22","26","30","d"
